Elevation <,Elevation =,Elevation >,Elevation values,Aspect <,Aspect =,Aspect >,Aspect values,Slope <,Slope =,Slope >,Slope values,Horizontal_Distance_To_Hydrology <,Horizontal_Distance_To_Hydrology =,Horizontal_Distance_To_Hydrology >,Horizontal_Distance_To_Hydrology values,Vertical_Distance_To_Hydrology <,Vertical_Distance_To_Hydrology =,Vertical_Distance_To_Hydrology >,Vertical_Distance_To_Hydrology values,Horizontal_Distance_To_Roadways <,Horizontal_Distance_To_Roadways =,Horizontal_Distance_To_Roadways >,Horizontal_Distance_To_Roadways values,Hillshade_9am <,Hillshade_9am =,Hillshade_9am >,Hillshade_9am values,Hillshade_Noon <,Hillshade_Noon =,Hillshade_Noon >,Hillshade_Noon values,Hillshade_3pm <,Hillshade_3pm =,Hillshade_3pm >,Hillshade_3pm values,Horizontal_Distance_To_Fire_Points <,Horizontal_Distance_To_Fire_Points =,Horizontal_Distance_To_Fire_Points >,Horizontal_Distance_To_Fire_Points values
0,0,0,0,1,0,0,340,0,1,0,13,0,0,0,0,1,1,0,2,1,1,0,2837,0,0,0,0,1,0,0,232,0,0,1,101,1,1,0,1530
0,0,0,0,0,1,0,84,1,0,0,23,0,0,0,0,1,1,0,9,0,0,1,2296,0,0,0,0,0,0,1,171,1,1,0,76,1,0,0,789
0,0,0,0,0,1,0,34,0,1,1,12,0,0,0,0,1,0,0,-18,1,1,0,3428,0,0,0,0,0,1,1,247,1,0,0,157,1,0,0,2314
0,0,0,0,1,1,0,56,0,1,0,9,0,0,0,0,1,0,0,31,0,1,0,2258,0,0,0,0,0,0,1,228,1,0,0,146,1,1,0,3190
0,0,0,0,0,0,1,87,1,1,0,10,0,0,0,0,1,1,0,57,0,1,1,3662,0,0,0,0,0,1,0,216,0,1,1,159,0,0,1,722
0,0,0,0,1,0,0,150,1,1,0,14,0,0,0,0,0,1,0,62,0,1,1,2442,0,0,0,0,0,1,1,237,0,1,0,108,1,1,0,2581
0,0,0,0,1,0,0,12,0,1,0,5,0,0,0,0,0,1,0,67,0,0,1,872,0,0,0,0,1,0,0,222,0,0,1,194,1,0,0,2255
0,0,0,0,0,0,1,34,0,1,0,7,0,0,0,0,0,1,1,13,0,0,0,0,0,0,1,185,0,1,0,219,1,1,0,61,0,1,0,499
0,0,0,0,0,1,1,121,0,1,0,9,0,0,0,0,1,0,0,29,0,0,0,0,0,1,1,159,0,1,0,244,1,0,0,101,0,0,1,3331
0,0,0,0,1,1,0,323,1,0,0,3,0,0,0,0,1,1,0,63,0,0,0,0,1,0,0,189,1,0,0,224,1,0,0,136,0,1,0,6046
0,0,0,0,0,0,1,323,0,1,0,9,0,0,0,0,0,1,1,11,0,0,0,0,1,0,0,253,0,1,0,253,1,1,0,170,1,1,0,95
0,0,0,0,0,0,1,37,0,1,1,2,0,0,0,0,1,1,0,13,0,0,0,0,0,1,1,169,1,0,0,235,0,1,1,214,1,1,0,2039
0,0,0,0,0,1,1,243,1,1,0,16,0,0,0,0,0,0,1,49,0,0,0,0,1,1,0,151,1,1,0,215,1,0,0,139,0,1,1,6207
0,0,0,0,0,1,0,299,0,0,1,7,0,0,0,0,1,1,0,34,0,0,0,0,0,1,1,214,0,1,1,210,1,1,0,210,1,0,0,1860
0,0,0,0,0,1,1,113,1,1,0,13,0,0,0,0,0,0,1,82,0,0,0,0,0,1,1,251,0,1,0,218,0,0,1,99,0,0,1,1712
0,0,0,0,0,0,1,348,0,1,1,14,0,0,0,0,0,1,0,5,0,0,0,0,1,1,0,232,1,0,0,237,0,0,1,154,0,0,1,997
0,0,0,0,0,1,1,89,1,0,0,5,0,0,0,0,1,0,0,44,0,0,0,0,1,1,0,182,0,1,1,227,1,1,0,164,1,1,0,1595
0,0,0,0,1,1,0,194,0,1,1,21,0,0,0,0,1,0,0,78,0,0,0,0,0,0,1,208,0,1,0,254,1,1,0,125,0,0,1,258
0,0,0,0,1,1,0,105,0,1,0,20,0,0,0,0,0,0,1,123,0,0,0,0,1,0,0,203,1,1,0,218,1,0,0,155,1,1,0,631
0,0,0,0,0,0,1,309,0,0,1,7,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,202,0,1,0,201,0,1,0,139,1,0,0,1842
0,0,0,0,0,0,1,340,1,0,0,13,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,176,0,1,1,232,1,0,0,101,0,0,1,1530
0,0,0,0,0,1,0,84,1,1,0,23,0,0,0,0,1,0,0,9,0,0,0,0,1,1,0,231,0,0,1,171,1,0,0,76,1,1,0,789
0,0,0,0,0,0,1,34,1,0,0,12,0,0,0,0,0,1,1,-18,0,0,0,0,0,1,1,134,1,1,0,247,0,0,1,157,0,0,1,2314
0,0,0,0,0,1,1,56,0,0,1,9,0,0,0,0,0,0,1,31,0,0,0,0,1,1,0,239,0,1,0,228,0,0,1,146,0,1,1,3190
0,0,0,0,0,1,1,87,1,1,0,10,0,0,0,0,0,0,1,57,0,0,0,0,0,0,1,198,0,0,1,216,0,1,1,159,0,0,1,722
0,0,0,0,1,0,0,150,0,0,1,14,0,0,0,0,0,0,1,62,0,0,0,0,1,1,0,213,0,1,1,237,0,0,1,108,0,1,0,2581
0,0,0,0,1,1,0,12,0,1,0,5,0,0,0,0,0,1,0,67,0,0,0,0,0,1,1,253,1,1,0,222,0,1,0,194,0,0,1,2255
0,0,0,0,1,1,0,34,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,3572,1,1,0,185,0,1,0,219,0,0,1,61,0,0,1,499
0,0,0,0,0,1,0,121,0,1,1,9,0,0,0,0,0,0,0,0,0,0,1,5667,1,1,0,159,0,0,1,244,0,1,1,101,0,0,1,3331
0,0,0,0,1,0,0,323,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,2954,0,0,1,189,0,1,1,224,0,1,0,136,1,1,0,6046
0,0,0,0,0,1,1,323,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,1797,1,1,0,253,0,1,0,253,0,0,1,170,0,1,1,95
0,0,0,0,0,1,1,37,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4502,0,1,0,169,0,1,1,235,1,0,0,214,0,1,1,2039
0,0,0,0,0,0,1,243,1,0,0,16,0,0,0,0,0,0,0,0,0,1,1,1595,0,1,0,151,0,0,1,215,1,1,0,139,0,1,1,6207
0,0,0,0,1,0,0,299,1,1,0,7,0,0,0,0,0,0,0,0,0,1,0,1663,1,0,0,214,0,1,0,210,0,1,1,210,1,1,0,1860
0,0,0,0,0,1,1,113,1,0,0,13,0,0,0,0,0,0,0,0,0,1,1,5501,1,0,0,251,1,0,0,218,0,0,1,99,0,0,1,1712
0,0,0,0,0,0,1,348,0,0,1,14,0,0,0,0,0,0,0,0,0,1,1,1357,1,1,0,232,0,1,0,237,0,1,1,154,1,1,0,997
0,0,0,0,0,1,1,89,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,1237,0,1,0,182,0,1,0,227,0,0,1,164,0,0,1,1595
0,0,0,0,1,0,0,194,0,1,1,21,0,0,0,0,0,0,0,0,1,0,0,3045,0,0,1,208,0,1,0,254,1,0,0,125,1,1,0,258
0,0,0,0,1,0,0,105,1,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1865,0,1,0,203,0,1,0,218,0,1,1,155,0,0,1,631
0,0,0,0,0,1,0,309,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,5728,1,1,0,202,0,1,0,201,0,1,1,139,0,0,1,1842
0,0,0,0,0,1,0,340,0,1,1,13,0,0,0,0,0,0,0,0,0,1,0,2837,0,1,1,176,0,0,1,232,0,0,1,101,1,1,0,1530
0,0,0,0,0,0,1,84,1,1,0,23,0,0,0,0,0,0,0,0,1,0,0,2296,1,0,0,231,0,0,1,171,1,0,0,76,1,1,0,789
0,0,0,0,1,1,0,34,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,3428,1,1,0,134,0,1,1,247,0,0,1,157,0,1,1,2314
0,0,0,0,1,0,0,56,0,0,1,9,0,0,0,0,0,0,0,0,0,1,1,2258,1,0,0,239,1,0,0,228,0,1,1,146,0,0,1,3190
0,0,0,0,1,0,0,87,1,1,0,10,0,0,0,0,0,0,0,0,1,1,0,3662,1,1,0,198,0,0,1,216,1,0,0,159,0,1,0,722
0,0,0,0,1,0,0,150,0,1,1,14,0,0,0,0,0,0,0,0,1,1,0,2442,1,0,0,213,0,0,1,237,0,1,0,108,1,0,0,2581
0,0,0,0,1,1,0,12,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,872,0,1,1,253,0,1,1,222,1,0,0,194,0,1,0,2255
0,0,0,0,0,0,1,34,0,0,0,0,0,1,0,582,0,1,1,13,1,1,0,3572,0,0,1,185,0,1,0,219,0,1,0,61,0,0,0,0
0,0,0,0,1,1,0,121,0,0,0,0,1,0,0,180,1,1,0,29,0,1,1,5667,0,1,0,159,1,1,0,244,0,0,1,101,0,0,0,0
0,0,0,0,1,1,0,323,0,0,0,0,0,1,1,258,1,1,0,63,1,0,0,2954,0,1,0,189,0,1,0,224,1,0,0,136,0,0,0,0
0,0,0,0,0,0,1,323,0,0,0,0,1,1,0,90,0,1,1,11,0,1,1,1797,1,0,0,253,1,0,0,253,1,0,0,170,0,0,0,0
0,0,0,0,0,0,1,37,0,0,0,0,1,0,0,573,0,1,0,13,1,0,0,4502,0,1,1,169,0,0,1,235,0,0,1,214,0,0,0,0
0,0,0,0,1,1,0,243,0,0,0,0,1,1,0,255,1,1,0,49,0,1,0,1595,0,1,0,151,1,0,0,215,0,1,0,139,0,0,0,0
0,0,0,0,0,1,1,299,0,0,0,0,0,1,0,85,0,1,1,34,0,1,1,1663,1,1,0,214,0,0,1,210,0,0,1,210,0,0,0,0
0,0,0,0,0,1,1,113,0,0,0,0,0,1,1,90,1,1,0,82,0,1,1,5501,1,1,0,251,0,1,0,218,0,0,1,99,0,0,0,0
0,0,0,0,1,0,0,348,0,0,0,0,0,1,1,90,1,0,0,5,1,0,0,1357,0,1,0,232,1,1,0,237,0,1,1,154,0,0,0,0
0,0,0,0,0,1,0,89,0,0,0,0,0,1,1,150,0,1,0,44,1,0,0,1237,0,1,1,182,1,1,0,227,0,0,1,164,0,0,0,0
0,0,0,0,0,1,0,194,0,0,0,0,1,0,0,95,1,0,0,78,1,0,0,3045,1,1,0,208,0,1,0,254,1,1,0,125,0,0,0,0
0,0,0,0,1,0,0,105,0,0,0,0,0,1,1,649,0,1,0,123,1,1,0,1865,1,1,0,203,1,0,0,218,1,1,0,155,0,0,0,0
0,0,0,0,0,1,1,309,0,0,0,0,1,1,0,170,0,0,1,-1,0,1,1,5728,0,0,1,202,1,1,0,201,0,1,0,139,0,0,0,0
0,0,0,0,0,1,1,340,0,0,0,0,0,1,1,124,0,1,1,2,0,1,0,2837,0,1,0,176,0,0,1,232,1,1,0,101,0,0,0,0
0,0,0,0,0,0,1,84,0,0,0,0,1,1,0,150,1,1,0,9,0,0,1,2296,0,1,0,231,0,1,1,171,1,1,0,76,0,0,0,0
0,0,0,0,1,0,0,34,0,0,0,0,0,1,1,90,1,0,0,-18,0,1,1,3428,1,0,0,134,1,0,0,247,0,1,1,157,0,0,0,0
0,0,0,0,1,0,0,56,0,0,0,0,1,0,0,108,1,1,0,31,0,1,1,2258,1,0,0,239,1,1,0,228,1,0,0,146,0,0,0,0
0,0,0,0,0,1,1,87,0,0,0,0,0,0,1,666,0,1,1,57,0,1,1,3662,0,0,1,198,1,0,0,216,0,1,1,159,0,0,0,0
0,0,0,0,0,0,1,150,0,0,0,0,0,1,0,382,0,1,0,62,0,0,1,2442,1,0,0,213,0,1,1,237,0,0,1,108,0,0,0,0
0,0,0,0,0,0,1,12,0,0,0,0,0,1,1,339,0,1,0,67,1,1,0,872,0,1,1,253,0,1,0,222,0,1,1,194,0,0,0,0
0,0,0,0,1,0,0,34,0,0,0,0,0,1,1,582,0,0,1,13,0,1,0,3572,1,1,0,185,0,1,1,219,0,0,0,0,1,1,0,499
0,0,0,0,1,0,0,121,0,0,0,0,1,0,0,180,0,0,1,29,1,0,0,5667,0,1,0,159,0,1,1,244,0,0,0,0,1,1,0,3331
0,0,0,0,0,0,1,323,0,0,0,0,0,1,0,258,0,1,0,63,0,0,1,2954,0,0,1,189,0,0,1,224,0,0,0,0,0,0,1,6046
0,0,0,0,0,1,0,323,0,0,0,0,0,1,0,90,1,1,0,11,1,0,0,1797,1,0,0,253,1,0,0,253,0,0,0,0,1,0,0,95
0,0,0,0,0,1,0,37,0,0,0,0,1,0,0,573,0,1,1,13,1,1,0,4502,0,0,1,169,1,1,0,235,0,0,0,0,0,0,1,2039
0,0,0,0,0,1,1,243,0,0,0,0,1,1,0,255,1,0,0,49,0,1,1,1595,1,0,0,151,0,0,1,215,0,0,0,0,1,1,0,6207
0,0,0,0,0,1,0,299,0,0,0,0,1,1,0,85,1,1,0,34,0,1,0,1663,1,1,0,214,1,1,0,210,0,0,0,0,0,0,1,1860
0,0,0,0,0,1,1,113,0,0,0,0,0,0,1,90,1,1,0,82,1,1,0,5501,1,0,0,251,0,1,0,218,0,0,0,0,0,1,0,1712
0,0,0,0,0,1,0,348,0,0,0,0,0,1,1,90,1,1,0,5,1,0,0,1357,1,1,0,232,1,1,0,237,0,0,0,0,1,0,0,997
0,0,0,0,1,1,0,89,0,0,0,0,1,0,0,150,1,0,0,44,0,1,1,1237,0,0,1,182,1,0,0,227,0,0,0,0,0,0,1,1595
0,0,0,0,1,1,0,194,0,0,0,0,0,1,0,95,0,1,1,78,0,1,1,3045,0,1,0,208,0,1,1,254,0,0,0,0,0,1,0,258
0,0,0,0,0,1,0,105,0,0,0,0,0,1,1,649,0,1,1,123,1,1,0,1865,1,1,0,203,1,1,0,218,0,0,0,0,0,1,1,631
0,0,0,0,1,0,0,309,0,0,0,0,0,1,1,170,1,1,0,-1,0,1,0,5728,0,0,1,202,0,0,1,201,0,0,0,0,1,0,0,1842
0,0,0,0,0,0,1,340,0,0,0,0,1,1,0,124,0,1,0,2,0,0,1,2837,1,1,0,176,0,1,1,232,0,0,0,0,1,0,0,1530
0,0,0,0,0,1,0,84,0,0,0,0,0,0,1,150,0,1,0,9,0,1,1,2296,0,1,1,231,1,0,0,171,0,0,0,0,1,1,0,789
0,0,0,0,1,1,0,34,0,0,0,0,1,0,0,90,1,1,0,-18,1,1,0,3428,1,0,0,134,1,0,0,247,0,0,0,0,1,1,0,2314
0,0,0,0,1,1,0,56,0,0,0,0,0,1,0,108,0,1,1,31,1,0,0,2258,1,0,0,239,1,0,0,228,0,0,0,0,1,0,0,3190
0,0,0,0,0,0,1,87,0,0,0,0,0,0,1,666,1,0,0,57,0,0,1,3662,0,1,1,198,0,0,1,216,0,0,0,0,0,0,1,722
0,0,0,0,0,1,1,150,0,0,0,0,0,1,0,382,1,0,0,62,0,0,1,2442,0,1,1,213,0,0,1,237,0,0,0,0,0,1,0,2581
0,0,0,0,0,0,1,12,0,0,0,0,0,1,1,339,0,1,1,67,0,1,1,872,0,0,1,253,0,1,1,222,0,0,0,0,1,1,0,2255
0,0,0,0,1,1,0,34,0,0,0,0,0,1,1,582,1,0,0,13,0,1,1,3572,0,0,1,185,0,0,0,0,0,1,0,61,0,0,1,499
0,0,0,0,1,0,0,121,0,0,0,0,0,1,1,180,0,0,1,29,0,1,0,5667,0,1,1,159,0,0,0,0,1,0,0,101,1,0,0,3331
0,0,0,0,0,1,1,323,0,0,0,0,0,0,1,258,0,1,1,63,1,0,0,2954,0,1,0,189,0,0,0,0,1,0,0,136,0,1,1,6046
0,0,0,0,1,1,0,323,0,0,0,0,1,1,0,90,0,0,1,11,0,0,1,1797,0,1,1,253,0,0,0,0,1,1,0,170,0,0,1,95
0,0,0,0,1,1,0,37,0,0,0,0,0,0,1,573,0,0,1,13,1,0,0,4502,0,1,0,169,0,0,0,0,1,1,0,214,1,1,0,2039
0,0,0,0,0,0,1,243,0,0,0,0,1,1,0,255,1,0,0,49,0,0,1,1595,1,0,0,151,0,0,0,0,1,1,0,139,1,0,0,6207
0,0,0,0,0,1,1,299,0,0,0,0,1,1,0,85,0,1,0,34,1,0,0,1663,0,0,1,214,0,0,0,0,0,1,0,210,1,0,0,1860
0,0,0,0,1,1,0,113,0,0,0,0,1,1,0,90,1,1,0,82,1,1,0,5501,0,1,0,251,0,0,0,0,0,1,1,99,0,1,0,1712
0,0,0,0,1,1,0,348,0,0,0,0,1,1,0,90,1,0,0,5,0,1,1,1357,0,1,1,232,0,0,0,0,0,0,1,154,1,0,0,997
0,0,0,0,0,1,0,89,0,0,0,0,0,1,1,150,1,0,0,44,1,0,0,1237,1,1,0,182,0,0,0,0,0,0,1,164,0,0,1,1595
0,0,0,0,0,1,1,194,0,0,0,0,1,0,0,95,1,1,0,78,0,1,0,3045,1,0,0,208,0,0,0,0,1,1,0,125,0,0,1,258
0,0,0,0,1,1,0,105,0,0,0,0,0,1,0,649,0,1,0,123,0,1,1,1865,1,1,0,203,0,0,0,0,0,1,1,155,0,1,1,631
0,0,0,0,0,0,1,309,0,0,0,0,1,0,0,170,1,1,0,-1,0,1,0,5728,1,1,0,202,0,0,0,0,1,0,0,139,0,1,0,1842
0,0,0,0,0,0,1,340,0,0,0,0,0,0,1,124,1,0,0,2,1,1,0,2837,1,1,0,176,0,0,0,0,1,0,0,101,1,1,0,1530
0,0,0,0,1,0,0,84,0,0,0,0,0,1,0,150,0,1,0,9,0,1,1,2296,1,1,0,231,0,0,0,0,1,1,0,76,1,0,0,789
0,0,0,0,0,0,1,34,0,0,0,0,1,1,0,90,0,1,1,-18,0,1,1,3428,1,1,0,134,0,0,0,0,0,0,1,157,0,1,0,2314
0,0,0,0,0,1,0,56,0,0,0,0,1,1,0,108,0,1,1,31,1,0,0,2258,1,1,0,239,0,0,0,0,0,1,0,146,0,1,0,3190
0,0,0,0,1,0,0,87,0,0,0,0,0,0,1,666,0,1,0,57,0,1,1,3662,0,1,1,198,0,0,0,0,0,1,1,159,0,0,1,722
0,0,0,0,0,0,1,150,0,0,0,0,0,1,0,382,0,1,0,62,0,1,0,2442,1,1,0,213,0,0,0,0,0,1,1,108,0,0,1,2581
0,0,0,0,1,0,0,12,0,0,0,0,0,0,1,339,0,1,1,67,0,1,0,872,0,0,1,253,0,0,0,0,0,1,1,194,0,0,1,2255
0,0,0,0,0,1,1,34,0,0,0,0,0,0,1,582,0,1,0,13,1,0,0,3572,0,0,0,0,1,0,0,219,1,1,0,61,0,0,1,499
0,0,0,0,0,0,1,121,0,0,0,0,0,1,1,180,1,1,0,29,0,1,0,5667,0,0,0,0,0,1,0,244,0,1,1,101,0,1,1,3331
0,0,0,0,0,1,0,323,0,0,0,0,0,1,0,258,1,0,0,63,0,1,0,2954,0,0,0,0,0,1,0,224,0,1,1,136,1,0,0,6046
0,0,0,0,1,1,0,323,0,0,0,0,1,1,0,90,1,0,0,11,0,1,1,1797,0,0,0,0,0,1,1,253,1,0,0,170,0,0,1,95
0,0,0,0,1,0,0,37,0,0,0,0,0,0,1,573,1,1,0,13,0,0,1,4502,0,0,0,0,0,1,1,235,1,0,0,214,0,0,1,2039
0,0,0,0,0,1,0,243,0,0,0,0,1,0,0,255,1,1,0,49,1,1,0,1595,0,0,0,0,0,0,1,215,0,0,1,139,1,0,0,6207
0,0,0,0,1,0,0,299,0,0,0,0,1,1,0,85,0,0,1,34,1,1,0,1663,0,0,0,0,1,1,0,210,1,1,0,210,0,1,1,1860
0,0,0,0,0,1,1,113,0,0,0,0,0,1,0,90,0,1,1,82,1,1,0,5501,0,0,0,0,0,1,0,218,1,0,0,99,0,1,1,1712
0,0,0,0,0,1,0,348,0,0,0,0,0,1,0,90,0,1,1,5,1,0,0,1357,0,0,0,0,1,0,0,237,0,1,0,154,1,0,0,997
0,0,0,0,0,0,1,89,0,0,0,0,0,0,1,150,0,1,1,44,0,1,0,1237,0,0,0,0,1,1,0,227,0,1,1,164,1,1,0,1595
0,0,0,0,1,0,0,194,0,0,0,0,1,1,0,95,0,1,1,78,0,1,0,3045,0,0,0,0,1,0,0,254,0,0,1,125,1,0,0,258
0,0,0,0,0,1,1,105,0,0,0,0,0,0,1,649,0,1,0,123,0,0,1,1865,0,0,0,0,0,0,1,218,1,0,0,155,1,0,0,631
0,0,0,0,0,1,0,309,0,0,0,0,0,0,1,170,1,0,0,-1,0,1,1,5728,0,0,0,0,0,1,1,201,0,1,0,139,0,1,1,1842
0,0,0,0,1,0,0,340,0,0,0,0,1,0,0,124,0,1,0,2,0,1,0,2837,0,0,0,0,0,1,0,232,0,1,0,101,1,0,0,1530
0,0,0,0,0,1,1,84,0,0,0,0,1,1,0,150,0,0,1,9,0,0,1,2296,0,0,0,0,1,1,0,171,0,1,0,76,0,1,0,789
0,0,0,0,0,1,1,34,0,0,0,0,0,0,1,90,0,1,0,-18,0,0,1,3428,0,0,0,0,1,0,0,247,0,1,0,157,1,0,0,2314
0,0,0,0,1,1,0,56,0,0,0,0,0,0,1,108,1,0,0,31,1,0,0,2258,0,0,0,0,0,1,0,228,0,1,0,146,0,0,1,3190
0,0,0,0,0,1,1,87,0,0,0,0,1,1,0,666,0,0,1,57,1,0,0,3662,0,0,0,0,0,1,1,216,0,1,1,159,0,1,0,722
0,0,0,0,0,1,0,150,0,0,0,0,0,0,1,382,1,1,0,62,0,1,1,2442,0,0,0,0,0,1,0,237,1,0,0,108,1,0,0,2581
0,0,0,0,0,1,1,12,0,0,0,0,0,0,1,339,0,1,1,67,1,1,0,872,0,0,0,0,0,0,1,222,0,1,1,194,1,0,0,2255
0,0,0,0,1,0,0,34,0,0,0,0,0,0,1,582,0,1,1,13,0,0,0,0,0,0,1,185,0,1,0,219,0,1,1,61,0,1,1,499
0,0,0,0,0,1,0,121,0,0,0,0,0,1,1,180,0,1,0,29,0,0,0,0,0,1,0,159,1,0,0,244,0,0,1,101,0,1,0,3331
0,0,0,0,0,0,1,323,0,0,0,0,1,0,0,258,1,0,0,63,0,0,0,0,0,1,1,189,0,0,1,224,0,1,0,136,1,1,0,6046
0,0,0,0,0,0,1,323,0,0,0,0,0,0,1,90,0,0,1,11,0,0,0,0,1,0,0,253,1,0,0,253,0,1,0,170,0,1,1,95
0,0,0,0,0,0,1,37,0,0,0,0,1,0,0,573,1,1,0,13,0,0,0,0,0,0,1,169,1,0,0,235,1,0,0,214,0,0,1,2039
0,0,0,0,0,1,1,243,0,0,0,0,1,1,0,255,1,0,0,49,0,0,0,0,0,0,1,151,0,1,1,215,0,1,1,139,1,1,0,6207
0,0,0,0,1,0,0,299,0,0,0,0,1,0,0,85,1,1,0,34,0,0,0,0,0,0,1,214,1,0,0,210,1,0,0,210,0,0,1,1860
0,0,0,0,0,1,1,113,0,0,0,0,1,1,0,90,0,1,0,82,0,0,0,0,1,0,0,251,1,0,0,218,0,1,0,99,0,1,1,1712
0,0,0,0,1,0,0,348,0,0,0,0,0,0,1,90,0,1,0,5,0,0,0,0,0,1,0,232,1,0,0,237,1,0,0,154,0,1,1,997
0,0,0,0,1,1,0,89,0,0,0,0,0,1,0,150,0,1,0,44,0,0,0,0,0,0,1,182,1,0,0,227,0,1,0,164,1,0,0,1595
0,0,0,0,0,1,0,194,0,0,0,0,0,1,1,95,1,1,0,78,0,0,0,0,0,1,1,208,1,1,0,254,1,0,0,125,0,1,0,258
0,0,0,0,0,1,1,105,0,0,0,0,0,0,1,649,0,0,1,123,0,0,0,0,1,1,0,203,1,0,0,218,0,0,1,155,1,0,0,631
0,0,0,0,0,1,0,309,0,0,0,0,1,0,0,170,1,0,0,-1,0,0,0,0,1,0,0,202,0,1,0,201,0,1,0,139,1,0,0,1842
0,0,0,0,0,0,1,340,0,0,0,0,0,1,1,124,0,1,0,2,0,0,0,0,0,0,1,176,0,1,0,232,0,1,0,101,0,0,1,1530
0,0,0,0,1,0,0,84,0,0,0,0,1,1,0,150,0,0,1,9,0,0,0,0,0,0,1,231,0,0,1,171,1,1,0,76,0,0,1,789
0,0,0,0,1,1,0,34,0,0,0,0,1,1,0,90,0,1,0,-18,0,0,0,0,0,1,0,134,1,0,0,247,0,1,1,157,0,0,1,2314
0,0,0,0,0,1,0,56,0,0,0,0,1,1,0,108,1,1,0,31,0,0,0,0,1,0,0,239,0,0,1,228,0,1,0,146,1,0,0,3190
0,0,0,0,1,0,0,87,0,0,0,0,0,1,1,666,1,0,0,57,0,0,0,0,1,0,0,198,0,1,0,216,1,1,0,159,1,1,0,722
0,0,0,0,1,0,0,150,0,0,0,0,0,0,1,382,1,1,0,62,0,0,0,0,0,1,1,213,0,1,0,237,0,1,0,108,1,1,0,2581
0,0,0,0,1,1,0,12,0,0,0,0,0,1,0,339,0,1,0,67,0,0,0,0,1,1,0,253,1,1,0,222,0,1,1,194,1,0,0,2255
0,0,0,0,0,1,1,34,0,0,0,0,1,1,0,582,0,0,0,0,0,1,1,3572,0,0,1,185,1,1,0,219,1,0,0,61,0,1,1,499
0,0,0,0,0,0,1,121,0,0,0,0,0,1,1,180,0,0,0,0,0,1,0,5667,1,1,0,159,0,1,0,244,0,0,1,101,0,0,1,3331
0,0,0,0,0,0,1,323,0,0,0,0,1,0,0,258,0,0,0,0,0,1,1,2954,1,0,0,189,1,1,0,224,0,1,1,136,0,1,0,6046
0,0,0,0,1,0,0,323,0,0,0,0,0,1,1,90,0,0,0,0,1,0,0,1797,0,1,1,253,1,0,0,253,1,0,0,170,1,0,0,95
0,0,0,0,0,1,1,37,0,0,0,0,0,0,1,573,0,0,0,0,1,0,0,4502,0,1,1,169,0,1,0,235,0,1,0,214,0,0,1,2039
0,0,0,0,0,1,1,243,0,0,0,0,1,1,0,255,0,0,0,0,0,1,0,1595,1,0,0,151,1,1,0,215,1,0,0,139,1,1,0,6207
0,0,0,0,0,1,0,299,0,0,0,0,0,1,1,85,0,0,0,0,1,0,0,1663,0,1,0,214,0,1,0,210,0,1,1,210,1,1,0,1860
0,0,0,0,1,1,0,113,0,0,0,0,1,0,0,90,0,0,0,0,1,1,0,5501,1,1,0,251,0,0,1,218,1,0,0,99,0,0,1,1712
0,0,0,0,0,1,0,348,0,0,0,0,1,0,0,90,0,0,0,0,0,1,1,1357,0,1,0,232,1,1,0,237,0,1,1,154,0,1,0,997
0,0,0,0,1,1,0,89,0,0,0,0,0,0,1,150,0,0,0,0,1,0,0,1237,1,0,0,182,0,1,0,227,1,1,0,164,0,1,0,1595
0,0,0,0,1,0,0,194,0,0,0,0,1,1,0,95,0,0,0,0,0,0,1,3045,0,0,1,208,0,1,0,254,0,0,1,125,0,1,1,258
0,0,0,0,1,1,0,105,0,0,0,0,0,1,0,649,0,0,0,0,1,0,0,1865,0,1,1,203,0,0,1,218,0,0,1,155,1,1,0,631
0,0,0,0,1,1,0,309,0,0,0,0,1,0,0,170,0,0,0,0,0,1,0,5728,1,1,0,202,1,1,0,201,1,1,0,139,1,1,0,1842
0,0,0,0,0,1,0,340,0,0,0,0,1,1,0,124,0,0,0,0,0,1,0,2837,1,0,0,176,0,0,1,232,0,1,1,101,0,0,1,1530
0,0,0,0,1,0,0,84,0,0,0,0,0,1,1,150,0,0,0,0,0,1,1,2296,0,0,1,231,1,0,0,171,1,1,0,76,1,1,0,789
0,0,0,0,1,1,0,34,0,0,0,0,1,0,0,90,0,0,0,0,1,0,0,3428,0,0,1,134,0,1,0,247,0,1,1,157,0,1,1,2314
0,0,0,0,1,1,0,56,0,0,0,0,0,1,0,108,0,0,0,0,0,1,0,2258,1,0,0,239,1,1,0,228,0,0,1,146,1,0,0,3190
0,0,0,0,0,1,0,87,0,0,0,0,0,1,0,666,0,0,0,0,0,1,1,3662,0,0,1,198,0,0,1,216,1,1,0,159,1,0,0,722
