Elevation LB,Elevation UB,Aspect LB,Aspect UB,Slope LB,Slope UB,Horizontal_Distance_To_Hydrology LB,Horizontal_Distance_To_Hydrology UB,Vertical_Distance_To_Hydrology LB,Vertical_Distance_To_Hydrology UB,Horizontal_Distance_To_Roadways LB,Horizontal_Distance_To_Roadways UB,Hillshade_9am LB,Hillshade_9am UB,Hillshade_Noon LB,Hillshade_Noon UB,Hillshade_3pm LB,Hillshade_3pm UB,Horizontal_Distance_To_Fire_Points LB,Horizontal_Distance_To_Fire_Points UB
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,-145.0,327.0,245.0,6325.0,0.1,0.1,29.0,219.0,0.1,0.1,5017.0,5769.0
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,-76.0,308.0,701.0,5047.0,0.1,0.1,116.0,176.0,0.1,0.1,3869.0,6887.0
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,494.0,524.0,4427.0,6743.0,0.1,0.1,20.0,36.0,0.1,0.1,1663.0,6489.0
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,5.0,85.0,5155.0,6531.0,0.1,0.1,168.0,184.0,0.1,0.1,5103.0,6581.0
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,-171.0,193.0,383.0,1633.0,0.1,0.1,172.0,234.0,0.1,0.1,191.0,3025.0
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,7.0,63.0,4046.0,7058.0,0.1,0.1,222.0,250.0,0.1,0.1,657.0,5785.0
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,-3.0,33.0,1472.0,2788.0,0.1,0.1,247.0,253.0,0.1,0.1,637.0,2705.0
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,-106.0,110.0,737.0,2205.0,0.1,0.1,239.0,249.0,0.1,0.1,1016.0,1232.0
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,-67.0,185.0,292.0,1984.0,0.1,0.1,238.0,252.0,0.1,0.1,393.0,2239.0
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,-94.0,100.0,1470.0,5998.0,0.1,0.1,218.0,238.0,0.1,0.1,2800.0,3702.0
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,-79.0,75.0,1289.0,5067.0,0.1,0.1,248.0,250.0,0.1,0.1,3419.0,6033.0
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,-79.0,105.0,363.0,1473.0,0.1,0.1,191.0,235.0,0.1,0.1,633.0,1415.0
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,-5.0,71.0,73.0,2399.0,0.1,0.1,247.0,251.0,0.1,0.1,858.0,1238.0
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,-31.0,57.0,105.0,379.0,0.1,0.1,196.0,252.0,0.1,0.1,984.0,5336.0
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,-163.0,-123.0,5282.0,5398.0,0.1,0.1,0.1,0.1,85.0,111.0,5294.0,5918.0
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,472.0,514.0,4374.0,4724.0,0.1,0.1,0.1,0.1,23.0,55.0,151.0,835.0
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,-154.0,-46.0,2449.0,6939.0,0.1,0.1,0.1,0.1,75.0,231.0,2554.0,2576.0
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,96.0,350.0,4552.0,4876.0,0.1,0.1,0.1,0.1,225.0,251.0,1032.0,2060.0
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,366.0,448.0,856.0,3176.0,0.1,0.1,0.1,0.1,105.0,113.0,4545.0,5473.0
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,272.0,358.0,1086.0,2194.0,0.1,0.1,0.1,0.1,238.0,250.0,1211.0,3431.0
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,-145.0,327.0,245.0,6325.0,0.1,0.1,0.1,0.1,0.0,14.0,5017.0,5769.0
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,-76.0,308.0,701.0,5047.0,0.1,0.1,0.1,0.1,88.0,196.0,3869.0,6887.0
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,494.0,524.0,4427.0,6743.0,0.1,0.1,0.1,0.1,48.0,82.0,1663.0,6489.0
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,5.0,85.0,5155.0,6531.0,0.1,0.1,0.1,0.1,70.0,182.0,5103.0,6581.0
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,-171.0,193.0,383.0,1633.0,0.1,0.1,0.1,0.1,32.0,246.0,191.0,3025.0
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,7.0,63.0,4046.0,7058.0,0.1,0.1,0.1,0.1,88.0,206.0,657.0,5785.0
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,-3.0,33.0,1472.0,2788.0,0.1,0.1,0.1,0.1,123.0,235.0,637.0,2705.0
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,-106.0,110.0,737.0,2205.0,0.1,0.1,0.1,0.1,83.0,169.0,1016.0,1232.0
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,-67.0,185.0,292.0,1984.0,0.1,0.1,0.1,0.1,99.0,253.0,393.0,2239.0
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,-94.0,100.0,1470.0,5998.0,0.1,0.1,0.1,0.1,140.0,142.0,2800.0,3702.0
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,-79.0,75.0,1289.0,5067.0,0.1,0.1,0.1,0.1,170.0,208.0,3419.0,6033.0
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,-79.0,105.0,363.0,1473.0,0.1,0.1,0.1,0.1,52.0,130.0,633.0,1415.0
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,-5.0,71.0,73.0,2399.0,0.1,0.1,0.1,0.1,154.0,242.0,858.0,1238.0
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,-31.0,57.0,105.0,379.0,0.1,0.1,0.1,0.1,163.0,181.0,984.0,5336.0
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,-163.0,-123.0,0.1,0.1,1.0,117.0,128.0,208.0,85.0,111.0,0.1,0.1
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,472.0,514.0,0.1,0.1,5.0,99.0,248.0,250.0,23.0,55.0,0.1,0.1
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,-154.0,-46.0,0.1,0.1,196.0,250.0,140.0,166.0,75.0,231.0,0.1,0.1
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,96.0,350.0,0.1,0.1,107.0,125.0,104.0,214.0,225.0,251.0,0.1,0.1
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,366.0,448.0,0.1,0.1,40.0,150.0,70.0,118.0,105.0,113.0,0.1,0.1
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,272.0,358.0,0.1,0.1,157.0,251.0,148.0,248.0,238.0,250.0,0.1,0.1
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,-145.0,327.0,0.1,0.1,112.0,234.0,29.0,219.0,0.0,14.0,0.1,0.1
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,-76.0,308.0,0.1,0.1,104.0,110.0,116.0,176.0,88.0,196.0,0.1,0.1
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,494.0,524.0,0.1,0.1,135.0,199.0,20.0,36.0,48.0,82.0,0.1,0.1
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,5.0,85.0,0.1,0.1,190.0,246.0,168.0,184.0,70.0,182.0,0.1,0.1
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,-171.0,193.0,0.1,0.1,199.0,211.0,172.0,234.0,32.0,246.0,0.1,0.1
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,7.0,63.0,0.1,0.1,117.0,229.0,222.0,250.0,88.0,206.0,0.1,0.1
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,-3.0,33.0,0.1,0.1,186.0,246.0,247.0,253.0,123.0,235.0,0.1,0.1
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,-106.0,110.0,0.1,0.1,225.0,249.0,239.0,249.0,83.0,169.0,0.1,0.1
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,-67.0,185.0,0.1,0.1,154.0,184.0,238.0,252.0,99.0,253.0,0.1,0.1
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,-94.0,100.0,0.1,0.1,203.0,239.0,218.0,238.0,140.0,142.0,0.1,0.1
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,-79.0,75.0,0.1,0.1,166.0,234.0,248.0,250.0,170.0,208.0,0.1,0.1
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,-79.0,105.0,0.1,0.1,142.0,254.0,191.0,235.0,52.0,130.0,0.1,0.1
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,-5.0,71.0,0.1,0.1,120.0,252.0,247.0,251.0,154.0,242.0,0.1,0.1
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,-31.0,57.0,0.1,0.1,197.0,227.0,196.0,252.0,163.0,181.0,0.1,0.1
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,-163.0,-123.0,0.1,0.1,1.0,117.0,128.0,208.0,0.1,0.1,5294.0,5918.0
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,472.0,514.0,0.1,0.1,5.0,99.0,248.0,250.0,0.1,0.1,151.0,835.0
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,-154.0,-46.0,0.1,0.1,196.0,250.0,140.0,166.0,0.1,0.1,2554.0,2576.0
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,96.0,350.0,0.1,0.1,107.0,125.0,104.0,214.0,0.1,0.1,1032.0,2060.0
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,366.0,448.0,0.1,0.1,40.0,150.0,70.0,118.0,0.1,0.1,4545.0,5473.0
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,272.0,358.0,0.1,0.1,157.0,251.0,148.0,248.0,0.1,0.1,1211.0,3431.0
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,-145.0,327.0,0.1,0.1,112.0,234.0,29.0,219.0,0.1,0.1,5017.0,5769.0
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,-76.0,308.0,0.1,0.1,104.0,110.0,116.0,176.0,0.1,0.1,3869.0,6887.0
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,494.0,524.0,0.1,0.1,135.0,199.0,20.0,36.0,0.1,0.1,1663.0,6489.0
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,5.0,85.0,0.1,0.1,190.0,246.0,168.0,184.0,0.1,0.1,5103.0,6581.0
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,-171.0,193.0,0.1,0.1,199.0,211.0,172.0,234.0,0.1,0.1,191.0,3025.0
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,7.0,63.0,0.1,0.1,117.0,229.0,222.0,250.0,0.1,0.1,657.0,5785.0
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,-3.0,33.0,0.1,0.1,186.0,246.0,247.0,253.0,0.1,0.1,637.0,2705.0
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,-106.0,110.0,0.1,0.1,225.0,249.0,239.0,249.0,0.1,0.1,1016.0,1232.0
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,-67.0,185.0,0.1,0.1,154.0,184.0,238.0,252.0,0.1,0.1,393.0,2239.0
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,-94.0,100.0,0.1,0.1,203.0,239.0,218.0,238.0,0.1,0.1,2800.0,3702.0
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,-79.0,75.0,0.1,0.1,166.0,234.0,248.0,250.0,0.1,0.1,3419.0,6033.0
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,-79.0,105.0,0.1,0.1,142.0,254.0,191.0,235.0,0.1,0.1,633.0,1415.0
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,-5.0,71.0,0.1,0.1,120.0,252.0,247.0,251.0,0.1,0.1,858.0,1238.0
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,-31.0,57.0,0.1,0.1,197.0,227.0,196.0,252.0,0.1,0.1,984.0,5336.0
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,-163.0,-123.0,0.1,0.1,1.0,117.0,0.1,0.1,85.0,111.0,5294.0,5918.0
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,472.0,514.0,0.1,0.1,5.0,99.0,0.1,0.1,23.0,55.0,151.0,835.0
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,-154.0,-46.0,0.1,0.1,196.0,250.0,0.1,0.1,75.0,231.0,2554.0,2576.0
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,96.0,350.0,0.1,0.1,107.0,125.0,0.1,0.1,225.0,251.0,1032.0,2060.0
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,366.0,448.0,0.1,0.1,40.0,150.0,0.1,0.1,105.0,113.0,4545.0,5473.0
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,272.0,358.0,0.1,0.1,157.0,251.0,0.1,0.1,238.0,250.0,1211.0,3431.0
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,-145.0,327.0,0.1,0.1,112.0,234.0,0.1,0.1,0.0,14.0,5017.0,5769.0
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,-76.0,308.0,0.1,0.1,104.0,110.0,0.1,0.1,88.0,196.0,3869.0,6887.0
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,494.0,524.0,0.1,0.1,135.0,199.0,0.1,0.1,48.0,82.0,1663.0,6489.0
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,5.0,85.0,0.1,0.1,190.0,246.0,0.1,0.1,70.0,182.0,5103.0,6581.0
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,-171.0,193.0,0.1,0.1,199.0,211.0,0.1,0.1,32.0,246.0,191.0,3025.0
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,7.0,63.0,0.1,0.1,117.0,229.0,0.1,0.1,88.0,206.0,657.0,5785.0
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,-3.0,33.0,0.1,0.1,186.0,246.0,0.1,0.1,123.0,235.0,637.0,2705.0
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,-106.0,110.0,0.1,0.1,225.0,249.0,0.1,0.1,83.0,169.0,1016.0,1232.0
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,-67.0,185.0,0.1,0.1,154.0,184.0,0.1,0.1,99.0,253.0,393.0,2239.0
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,-94.0,100.0,0.1,0.1,203.0,239.0,0.1,0.1,140.0,142.0,2800.0,3702.0
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,-79.0,75.0,0.1,0.1,166.0,234.0,0.1,0.1,170.0,208.0,3419.0,6033.0
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,-79.0,105.0,0.1,0.1,142.0,254.0,0.1,0.1,52.0,130.0,633.0,1415.0
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,-5.0,71.0,0.1,0.1,120.0,252.0,0.1,0.1,154.0,242.0,858.0,1238.0
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,-31.0,57.0,0.1,0.1,197.0,227.0,0.1,0.1,163.0,181.0,984.0,5336.0
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,-163.0,-123.0,0.1,0.1,0.1,0.1,128.0,208.0,85.0,111.0,5294.0,5918.0
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,472.0,514.0,0.1,0.1,0.1,0.1,248.0,250.0,23.0,55.0,151.0,835.0
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,-154.0,-46.0,0.1,0.1,0.1,0.1,140.0,166.0,75.0,231.0,2554.0,2576.0
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,96.0,350.0,0.1,0.1,0.1,0.1,104.0,214.0,225.0,251.0,1032.0,2060.0
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,366.0,448.0,0.1,0.1,0.1,0.1,70.0,118.0,105.0,113.0,4545.0,5473.0
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,272.0,358.0,0.1,0.1,0.1,0.1,148.0,248.0,238.0,250.0,1211.0,3431.0
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,-145.0,327.0,0.1,0.1,0.1,0.1,29.0,219.0,0.0,14.0,5017.0,5769.0
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,-76.0,308.0,0.1,0.1,0.1,0.1,116.0,176.0,88.0,196.0,3869.0,6887.0
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,494.0,524.0,0.1,0.1,0.1,0.1,20.0,36.0,48.0,82.0,1663.0,6489.0
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,5.0,85.0,0.1,0.1,0.1,0.1,168.0,184.0,70.0,182.0,5103.0,6581.0
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,-171.0,193.0,0.1,0.1,0.1,0.1,172.0,234.0,32.0,246.0,191.0,3025.0
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,7.0,63.0,0.1,0.1,0.1,0.1,222.0,250.0,88.0,206.0,657.0,5785.0
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,-3.0,33.0,0.1,0.1,0.1,0.1,247.0,253.0,123.0,235.0,637.0,2705.0
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,-106.0,110.0,0.1,0.1,0.1,0.1,239.0,249.0,83.0,169.0,1016.0,1232.0
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,-67.0,185.0,0.1,0.1,0.1,0.1,238.0,252.0,99.0,253.0,393.0,2239.0
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,-94.0,100.0,0.1,0.1,0.1,0.1,218.0,238.0,140.0,142.0,2800.0,3702.0
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,-79.0,75.0,0.1,0.1,0.1,0.1,248.0,250.0,170.0,208.0,3419.0,6033.0
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,-79.0,105.0,0.1,0.1,0.1,0.1,191.0,235.0,52.0,130.0,633.0,1415.0
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,-5.0,71.0,0.1,0.1,0.1,0.1,247.0,251.0,154.0,242.0,858.0,1238.0
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,-31.0,57.0,0.1,0.1,0.1,0.1,196.0,252.0,163.0,181.0,984.0,5336.0
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,0.1,0.1,5282.0,5398.0,1.0,117.0,128.0,208.0,85.0,111.0,0.1,0.1
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,0.1,0.1,4374.0,4724.0,5.0,99.0,248.0,250.0,23.0,55.0,0.1,0.1
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,0.1,0.1,2449.0,6939.0,196.0,250.0,140.0,166.0,75.0,231.0,0.1,0.1
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,0.1,0.1,4552.0,4876.0,107.0,125.0,104.0,214.0,225.0,251.0,0.1,0.1
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,0.1,0.1,856.0,3176.0,40.0,150.0,70.0,118.0,105.0,113.0,0.1,0.1
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,0.1,0.1,1086.0,2194.0,157.0,251.0,148.0,248.0,238.0,250.0,0.1,0.1
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,0.1,0.1,245.0,6325.0,112.0,234.0,29.0,219.0,0.0,14.0,0.1,0.1
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,0.1,0.1,701.0,5047.0,104.0,110.0,116.0,176.0,88.0,196.0,0.1,0.1
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,0.1,0.1,4427.0,6743.0,135.0,199.0,20.0,36.0,48.0,82.0,0.1,0.1
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,0.1,0.1,5155.0,6531.0,190.0,246.0,168.0,184.0,70.0,182.0,0.1,0.1
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,0.1,0.1,383.0,1633.0,199.0,211.0,172.0,234.0,32.0,246.0,0.1,0.1
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,0.1,0.1,4046.0,7058.0,117.0,229.0,222.0,250.0,88.0,206.0,0.1,0.1
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,0.1,0.1,1472.0,2788.0,186.0,246.0,247.0,253.0,123.0,235.0,0.1,0.1
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,0.1,0.1,737.0,2205.0,225.0,249.0,239.0,249.0,83.0,169.0,0.1,0.1
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,0.1,0.1,292.0,1984.0,154.0,184.0,238.0,252.0,99.0,253.0,0.1,0.1
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,0.1,0.1,1470.0,5998.0,203.0,239.0,218.0,238.0,140.0,142.0,0.1,0.1
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,0.1,0.1,1289.0,5067.0,166.0,234.0,248.0,250.0,170.0,208.0,0.1,0.1
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,0.1,0.1,363.0,1473.0,142.0,254.0,191.0,235.0,52.0,130.0,0.1,0.1
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,0.1,0.1,73.0,2399.0,120.0,252.0,247.0,251.0,154.0,242.0,0.1,0.1
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,0.1,0.1,105.0,379.0,197.0,227.0,196.0,252.0,163.0,181.0,0.1,0.1
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,0.1,0.1,5282.0,5398.0,1.0,117.0,128.0,208.0,0.1,0.1,5294.0,5918.0
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,0.1,0.1,4374.0,4724.0,5.0,99.0,248.0,250.0,0.1,0.1,151.0,835.0
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,0.1,0.1,2449.0,6939.0,196.0,250.0,140.0,166.0,0.1,0.1,2554.0,2576.0
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,0.1,0.1,4552.0,4876.0,107.0,125.0,104.0,214.0,0.1,0.1,1032.0,2060.0
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,0.1,0.1,856.0,3176.0,40.0,150.0,70.0,118.0,0.1,0.1,4545.0,5473.0
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,0.1,0.1,1086.0,2194.0,157.0,251.0,148.0,248.0,0.1,0.1,1211.0,3431.0
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,0.1,0.1,245.0,6325.0,112.0,234.0,29.0,219.0,0.1,0.1,5017.0,5769.0
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,0.1,0.1,701.0,5047.0,104.0,110.0,116.0,176.0,0.1,0.1,3869.0,6887.0
2964.0,3402.0,55.0,195.0,39.0,53.0,0.1,0.1,0.1,0.1,4427.0,6743.0,135.0,199.0,20.0,36.0,0.1,0.1,1663.0,6489.0
2584.0,3582.0,109.0,311.0,19.0,29.0,0.1,0.1,0.1,0.1,5155.0,6531.0,190.0,246.0,168.0,184.0,0.1,0.1,5103.0,6581.0
1982.0,3564.0,304.0,312.0,7.0,17.0,0.1,0.1,0.1,0.1,383.0,1633.0,199.0,211.0,172.0,234.0,0.1,0.1,191.0,3025.0
2618.0,3306.0,72.0,130.0,12.0,24.0,0.1,0.1,0.1,0.1,4046.0,7058.0,117.0,229.0,222.0,250.0,0.1,0.1,657.0,5785.0
2249.0,2659.0,16.0,298.0,11.0,27.0,0.1,0.1,0.1,0.1,1472.0,2788.0,186.0,246.0,247.0,253.0,0.1,0.1,637.0,2705.0
2766.0,3342.0,5.0,189.0,5.0,13.0,0.1,0.1,0.1,0.1,737.0,2205.0,225.0,249.0,239.0,249.0,0.1,0.1,1016.0,1232.0
3138.0,3302.0,0.0,0.0,10.0,20.0,0.1,0.1,0.1,0.1,292.0,1984.0,154.0,184.0,238.0,252.0,0.1,0.1,393.0,2239.0
2772.0,3524.0,316.0,320.0,7.0,21.0,0.1,0.1,0.1,0.1,1470.0,5998.0,203.0,239.0,218.0,238.0,0.1,0.1,2800.0,3702.0
2370.0,3674.0,10.0,30.0,5.0,7.0,0.1,0.1,0.1,0.1,1289.0,5067.0,166.0,234.0,248.0,250.0,0.1,0.1,3419.0,6033.0
2741.0,3695.0,336.0,352.0,0.0,28.0,0.1,0.1,0.1,0.1,363.0,1473.0,142.0,254.0,191.0,235.0,0.1,0.1,633.0,1415.0
2504.0,3610.0,17.0,35.0,2.0,40.0,0.1,0.1,0.1,0.1,73.0,2399.0,120.0,252.0,247.0,251.0,0.1,0.1,858.0,1238.0
2563.0,2671.0,228.0,328.0,9.0,15.0,0.1,0.1,0.1,0.1,105.0,379.0,197.0,227.0,196.0,252.0,0.1,0.1,984.0,5336.0
1914.0,1952.0,302.0,354.0,10.0,44.0,0.1,0.1,0.1,0.1,5282.0,5398.0,1.0,117.0,0.1,0.1,85.0,111.0,5294.0,5918.0
2865.0,3077.0,332.0,336.0,22.0,52.0,0.1,0.1,0.1,0.1,4374.0,4724.0,5.0,99.0,0.1,0.1,23.0,55.0,151.0,835.0
3542.0,3800.0,126.0,250.0,4.0,26.0,0.1,0.1,0.1,0.1,2449.0,6939.0,196.0,250.0,0.1,0.1,75.0,231.0,2554.0,2576.0
2845.0,3689.0,15.0,189.0,16.0,64.0,0.1,0.1,0.1,0.1,4552.0,4876.0,107.0,125.0,0.1,0.1,225.0,251.0,1032.0,2060.0
2234.0,3440.0,32.0,60.0,15.0,61.0,0.1,0.1,0.1,0.1,856.0,3176.0,40.0,150.0,0.1,0.1,105.0,113.0,4545.0,5473.0
2151.0,3279.0,52.0,96.0,18.0,46.0,0.1,0.1,0.1,0.1,1086.0,2194.0,157.0,251.0,0.1,0.1,238.0,250.0,1211.0,3431.0
2579.0,3025.0,15.0,131.0,66.0,66.0,0.1,0.1,0.1,0.1,245.0,6325.0,112.0,234.0,0.1,0.1,0.0,14.0,5017.0,5769.0
2928.0,3374.0,0.0,62.0,8.0,34.0,0.1,0.1,0.1,0.1,701.0,5047.0,104.0,110.0,0.1,0.1,88.0,196.0,3869.0,6887.0
